sim_id	query_hash	first_result
Vir_N1_32_Ont_Opt_VWall	2047575293	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	204919512	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N3_64_Ont_Opt_AWS1	204919512	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	204919512	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	2051167891	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2051167891	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2052028008	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2052028008	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	2052028008	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2052488290	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	2052488290	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	2052964345	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2052964345	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2053142967	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2053142967	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2053485241	1569444^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	2053485241	1569444^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2053485241	1569444^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2057623738	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	2057623738	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	2057652102	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	2057652102	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	2059131235	POSITIVE ALLOSTERIC MODULATOR,
Vir_N1_32_Ont_Opt_VWall	2059131235	POSITIVE ALLOSTERIC MODULATOR,
Vir_N1_32_Ont_Opt_VWall	2059934161	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2059934161	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2061242918	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	2061242918	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	206519448	28535^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	206519448	28535^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2067289842	526857^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2067289842	526857^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2068398605	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	2068398605	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2068398605	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2069049921	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2069049921	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2069049921	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2070081602	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	2070081602	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2070081602	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2070081602	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2071152586	Protein class,
Vir_N1_64_Ont_Opt_VWall	2071152586	Protein class,
Vir_N3_64_Ont_Opt_AWS2	2071152586	Protein class,
Vir_N1_64_Ont_Opt_VWall	2073593753	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	2073593753	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	2074307360	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2074307360	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2074383809	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2074383809	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	2086660581	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2086660581	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2086660581	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2091846557	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2091846557	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	2091846557	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	2091846557	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	2093975436	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	2093975436	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	2093975436	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	2094524252	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	2094524252	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2094524252	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2094673604	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	2094673604	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N3_64_Ont_Opt_AWS2	2096497016	693^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2096497016	693^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2096497016	693^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2096497016	693^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2097084643	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2097084643	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2097084643	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2098102477	
Vir_N1_32_Ont_Opt_VWall	2098102477	
Vir_N1_64_Ont_Opt_VWall	2099669113	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS1	2099669113	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	2099669113	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	2106931435	414^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	2106931435	414^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2106931435	414^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2112480768	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2112480768	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2112480768	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2115384596	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1290143,
Vir_N1_32_Ont_Opt_VWall	2115384596	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1290143,
Vir_N1_64_Ont_Opt_VWall	2116245084	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2116245084	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2117540813	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N3_64_Ont_Opt_AWS1	2117540813	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	2117540813	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	2117740650	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2117740650	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2123288195	12^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2123288195	12^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2123288195	12^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2123382621	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2123382621	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2123395215	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2123395215	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2123763450	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	2123763450	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	2123763450	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS3	2123763450	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	2123889424	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2123889424	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	2123889424	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2126525704	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2126525704	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	2133581359	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	2133581359	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_64_Ont_Opt_VWall	2133581359	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_64_Ont_Opt_VWall	2138019385	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2138019385	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	2138019385	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2139731128	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS2	2139731128	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	2139731128	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	2145320861	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N3_64_Ont_Opt_AWS3	2145320861	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	2145320861	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	2146009419	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2146009419	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2146067789	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_64_Ont_Opt_VWall	2146067789	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_32_Ont_Opt_VWall	216508622	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2271022,
Vir_N1_64_Ont_Opt_VWall	216508622	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2271022,
Vir_N1_64_Ont_Opt_VWall	216984089	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	216984089	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	217946342	422^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	217946342	422^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	222018722	N06AA - Non-Selective Monoamine Reuptake Inhibitors,
Vir_N1_32_Ont_Opt_VWall	222018722	N06AA - Non-Selective Monoamine Reuptake Inhibitors,
Vir_N3_64_Ont_Opt_AWS2	222018722	N06AA - Non-Selective Monoamine Reuptake Inhibitors,
Vir_N1_64_Ont_Opt_VWall	226349897	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	226349897	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	226868285	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	226868285	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	2269271	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	2269271	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	227658580	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	227658580	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	232690442	2^^http://www.w3.org/2001/XMLSchema#integer,http://purl.obolibrary.org/obo/ERO_0001545,Protein target,
Vir_N3_64_Ont_Opt_AWS3	232690442	2^^http://www.w3.org/2001/XMLSchema#integer,http://purl.obolibrary.org/obo/ERO_0001545,Protein target,
Vir_N1_32_Ont_Opt_VWall	232690442	2^^http://www.w3.org/2001/XMLSchema#integer,http://purl.obolibrary.org/obo/ERO_0001545,Protein target,
Vir_N1_32_Ont_Opt_VWall	232728423	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	232728423	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	233440755	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	233440755	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	233440755	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	235891057	1491^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	235891057	1491^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	235891057	1491^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	236774473	NEGATIVE ALLOSTERIC MODULATOR,
Vir_N1_32_Ont_Opt_VWall	236774473	NEGATIVE ALLOSTERIC MODULATOR,
Vir_N1_32_Ont_Opt_VWall	236830715	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_64_Ont_Opt_VWall	236830715	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_32_Ont_Opt_VWall	239020350	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	239020350	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	239775449	1590^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	239775449	1590^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	246238055	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	246238055	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	247124627	12^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	247124627	12^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	247248560	1447259^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	247248560	1447259^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	25145620	2^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	25145620	2^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	25486492	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	25486492	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	255747699	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N3_64_Ont_Opt_AWS1	255747699	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_32_Ont_Opt_VWall	255747699	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_64_Ont_Opt_VWall	264347025	16^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	264347025	16^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	264362614	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	264362614	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N3_64_Ont_Opt_AWS2	264362614	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	265363305	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	265363305	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	265528182	ANTAGONIST,
Vir_N3_64_Ont_Opt_AWS2	265528182	ANTAGONIST,
Vir_N1_64_Ont_Opt_VWall	265528182	ANTAGONIST,
Vir_N1_64_Ont_Opt_VWall	267720595	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	267720595	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	269003369	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	269003369	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	271591168	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_32_Ont_Opt_VWall	271591168	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_64_Ont_Opt_VWall	271775025	ACTIVATOR,
Vir_N1_32_Ont_Opt_VWall	271775025	ACTIVATOR,
Vir_N3_64_Ont_Opt_AWS3	273510168	1869^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	273510168	1869^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	273510168	1869^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	273510168	1869^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	278247474	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	278247474	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	278664406	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	278664406	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	278823965	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	278823965	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	279847251	18^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	279847251	18^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	291918839	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	291918839	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	291918839	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	291918839	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	292677351	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	292677351	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	29376667	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N3_64_Ont_Opt_AWS2	29376667	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	29376667	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	295809714	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_64_Ont_Opt_VWall	295809714	http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N3_64_Ont_Opt_AWS1	296036646	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	296036646	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	296036646	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	296806308	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1337295,
Vir_N1_64_Ont_Opt_VWall	296806308	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1337295,
Vir_N1_64_Ont_Opt_VWall	297262298	156^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	297262298	156^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	297262298	156^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	299343208	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	299343208	http://purl.org/spar/biro/BibliographicRecord,
Vir_N3_64_Ont_Opt_AWS3	300564537	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	300564537	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	300564537	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	301841212	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	301841212	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	30432914	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2204648,
Vir_N3_64_Ont_Opt_AWS3	30432914	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2204648,
Vir_N3_64_Ont_Opt_AWS2	30432914	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2204648,
Vir_N1_32_Ont_Opt_VWall	30432914	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2204648,
Vir_N1_32_Ont_Opt_VWall	309787523	PARTIAL AGONIST,
Vir_N1_64_Ont_Opt_VWall	309787523	PARTIAL AGONIST,
Vir_N1_64_Ont_Opt_VWall	311872545	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	311872545	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	312305116	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	312305116	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	317253429	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	317253429	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	317253429	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	324408773	133147^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	324408773	133147^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	324442598	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	324442598	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	325171458	http://purl.org/spar/biro/BibliographicRecord,
Vir_N3_64_Ont_Opt_AWS3	325171458	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	325171458	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	326561974	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	326561974	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	326561974	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	330580004	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	330580004	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	334597829	3^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	334597829	3^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	335575296	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS1	335575296	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	335575296	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	338180542	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	338180542	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	342239191	1590^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	342239191	1590^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	345161839	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	345161839	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	345161839	1^^http://www.w3.org/2001/XMLSchema#integer,
